Time_Stamp;Ax;Ay;Az;Gx;Gy;Gz;Mx;My;Mz;Activity_Label
1,3644E+12;-0,92618364;11,509193;2,0158114;0,36865717;-1,2742649;-0,6728681;-3;-22,5;-35,579998;?
1,3644E+12;0,6946377;17,011814;2,3699405;0,35735616;-1,0015136;-0,8888089;-2,6399999;-22,8;-35,52;?
1,3644E+12;1,9068487;19,218311;4,004382;0,453262;-1,0027353;-1,0595458;-2,34;-22,98;-35,34;?
1,3644E+12;3,1599207;19,477097;5,8976107;1,5467108;-1,6383406;-1,8017471;-2,1599998;-23,1;-35,16;?
1,3644E+12;4,30403;18,074202;7,5456724;1,9599612;-0,8903361;-2,2519548;-2,1599998;-23,76;-34,62;?
1,3644E+12;3,2961242;12,707785;7,4911914;1,642922;0,67011917;-1,8716911;-2,1599998;-24,3;-34,26;?
1,3644E+12;0,16344418;5,5434813;6,973618;1,1294898;1,450805;-0,89461213;-1,74;-25,38;-33,12;?
1,3644E+12;-0,313268;5,5843425;6,851035;0,8555168;1,599856;-0,20311269;-1,26;-25,98;-32,76;?
1,3644E+12;-0,6537767;7,273266;6,973618;0,5907067;1,2082914;-0,11728613;-0,9;-26,64;-32,46;?
1,3644E+12;1,253072;8,267551;7,246025;0,35033122;0,24862215;-0,12217305;-0,12;-27,66;-31,32;?
1,3644E+12;2,083913;7,5320525;6,8237944;0,26358834;0,07819075;-0,30940324;0,29999998;-28,14;-30,84;?
1,3644E+12;2,4380422;6,905516;6,4424243;0,19700404;0,1704314;-0,37965274;0,65999997;-28,68;-30,359999;?
1,3644E+12;3,3097446;4,8897047;5,8567495;0,15302174;0,4560109;-0,29077184;1,38;-29,699999;-29,46;?
1,3644E+12;3,7455957;4,7126403;5,87037;0,18020524;1,3811663;-0,10415252;1,8;-30,24;-29,099998;?
1,3644E+12;3,9499009;5,339176;5,570722;0,18142697;2,1584923;0,022602014;2,76;-31,32;-28,38;?
1,3644E+12;3,4323275;5,829509;4,4810944;0,09101892;2,6844473;0,19975294;3,3;-31,56;-28,14;?
1,3644E+12;3,2825038;7,164303;3,0237172;-0,10262536;2,758973;0,48502702;4,14;-32,04;-27,96;?
1,3644E+12;3,3506055;10,637491;2,5606253;-0,376293;2,627637;0,70402217;4,8599997;-32,28;-27,9;?
1,3644E+12;3,4187074;15,731502;1,1168685;-0,6646214;2,3991733;0,88270026;6,24;-32,64;-27,96;?
1,3644E+12;3,8681788;17,406805;0,50395286;-0,86254174;2,1157317;0,95478237;6,8999996;-32,82;-27,72;?
1,3644E+12;4,7943625;19,463476;-0,47671217;-0,93523467;1,9398025;0,86437434;8,28;-33,059998;-27,359999;?
1,3644E+12;4,6445384;18,441952;-0,7218784;-0,87689704;2,057394;0,78954333;9,059999;-33,18;-27,359999;?
1,3644E+12;3,568531;15,608918;-0,7763598;-0,86132;2,0882428;1,0580186;9,78;-33,3;-27,359999;?
1,3644E+12;1,0623871;11,127824;-0,61291564;-0,89827734;1,5974126;1,4828753;10,559999;-33,48;-27,3;?
1,3644E+12;1,0623871;8,771504;-0,3405087;-0,95356065;0,97158116;1,9752327;11,34;-33,48;-27,24;?
1,3644E+12;-0,58567494;6,1563973;0,05448139;-1,0241156;0,45540005;2,2944098;11,94;-33,78;-27,3;?
1,3644E+12;-0,013620348;5,0803895;-0,27240697;-1,1294898;0,4361578;2,4672847;12,84;-33,66;-27,599998;?
1,3644E+12;0,027240695;6,5922484;-0,8308412;-1,2782356;0,9111055;2,511267;13,139999;-33,66;-27,779999;?
1,3644E+12;-0,20430522;7,709117;-1,4165162;-1,416902;1,767844;2,1905627;13,2;-33,6;-28,019999;?
1,3644E+12;-0,5992953;11,413852;-2,73769;-1,4165965;1,677436;1,8084666;12,84;-33,059998;-28,92;?
1,3644E+12;-0,3949901;12,993812;-3,0237172;-1,2672399;0,9630291;1,4181237;12,599999;-32,88;-29,16;?
1,3644E+12;0,6401563;12,980191;-2,4789033;-0,9776898;-0,09132435;1,1108584;12,059999;-32,46;-30,3;?
1,3644E+12;0,6401563;12,980191;-2,4789033;-0,84116143;-0,5925393;1,2119566;12,059999;-32,46;-30,3;?
1,3644E+12;0,6401563;12,980191;-2,4789033;-0,90041536;-1,1814134;1,4697418;12,059999;-32,46;-30,3;?
1,3644E+12;0,6401563;12,980191;-2,4789033;-0,840856;-1,6368134;1,5497651;12,059999;-32,46;-30,3;?
1,3644E+12;-0,8036005;7,913422;-0,24516626;-0,79443026;-1,5494597;1,3680327;10,74;-31,859999;-31,5;?
1,3644E+12;-1,0623871;5,4890003;-0,027240695;-0,7330383;-0,8008443;1,1316279;9,84;-31,38;-32,04;?
1,3644E+12;-1,1849703;3,9090397;0,3949901;-0,6954701;0,053145275;0,96577793;8,88;-30,84;-32,76;?
1,3644E+12;-3,336985;-1,1168685;1,8251266;-0,6035349;0,54153204;0,8176431;7,68;-30,3;-33,42;?
1,3644E+12;-4,0588636;-2,547005;2,7240696;-0,52687126;0,32375857;0,7098254;6,72;-29,88;-34,02;?
1,3644E+12;0,2860273;2,6151068;4,8760843;-0,5403103;-0,06719518;0,6603453;5,04;-28,619999;-35,219997;?
1,3644E+12;5,202973;10,2152605;5,5162406;-0,5403103;-0,13255776;0,5006041;3,36;-27,48;-36,48;?
1,3644E+12;10,528529;18,537292;6,9599977;-0,31887165;-0,050396383;-0,19730948;2,28;-26,46;-37,32;?
1,3644E+12;13,661209;19,463476;6,9599977;0,49632803;-0,23915374;-1,3072516;1,1999999;-25,619999;-37,98;?
1,3644E+12;9,724928;15,608918;8,281172;0,8793405;-0,7690793;-1,2269229;0,24;-24,96;-38,16;?
1,3644E+12;4,385752;12,190211;6,2108784;0,9425651;-0,68294734;-0,45631635;-0,17999999;-24,6;-38,399998;?
1,3644E+12;2,8738933;9,479762;5,570722;1,239751;-0,21930063;0,2302962;-0,12;-24,6;-38,46;?
1,3644E+12;0,92618364;4,1269655;5,6524444;1,5683966;0,68752885;0,34880406;-0,17999999;-24,96;-38,46;?
1,3644E+12;-0,42223078;2,4244218;5,8158884;1,7602082;1,432479;0,13408493;-0,06;-25,019999;-38,219997;?
1,3644E+12;-3,5140498;-2,1656353;5,3527966;1,7504344;1,3304645;-0,29168814;0,35999998;-25,74;-37,68;?
1,3644E+12;-4,0861044;-3,5140498;4,9986677;1,609019;0,43310347;-0,57360244;0,96;-26,699999;-37,26;?
1,3644E+12;-1,920469;-2,2473574;4,2904096;1,3683381;-0,95905846;-0,39522982;1,38;-27,66;-36,6;?
1,3644E+12;-0,5992953;-0,9670447;3,486809;1,2247849;-0,66675943;-0,3659083;1,62;-28,26;-36,36;?
1,3644E+12;2,1247742;1,8659877;1,7706453;1,0387764;0,6151413;-0,48075095;1,9799999;-29,519999;-35,52;?
1,3644E+12;4,1542063;5,570722;-0,43585113;1,0259482;2,035403;-0,68294734;2,28;-30,48;-34,739998;?
1,3644E+12;4,8488436;14,546532;-3,405087;1,0503827;2,8930578;-1,0418307;3,06;-31,5;-34,02;?
1,3644E+12;4,385752;18,278507;-5,09401;0,7293731;2,6945267;-1,6530013;3,78;-31,859999;-33,48;?
1,3644E+12;3,3778462;19,504337;-0,53119355;0,53878313;-0,03481932;-2,535396;5,4;-32,579998;-32,76;?
1,3644E+12;3,7319753;17,747313;-0,12258313;0,42058071;-0,95172805;-2,1557434;6,3599997;-32,82;-32,399998;?
1,3644E+12;3,0645783;15,881326;-0,9670447;0,118202426;-1,7009543;-1,808772;7,2;-32,94;-31,98;?
1,3644E+12;-0,12258313;10,54215;0,08172209;0,011301007;-2,2553146;-1,0201449;8,82;-33,059998;-31,019999;?
1,3644E+12;-0,05448139;7,4230895;2,002191;0,2883284;-2,2721133;-0,33567044;9,719999;-33,3;-30,66;?
1,3644E+12;1,8932283;4,508335;6,238119;0,4783075;-1,4010195;-0,014355334;11,46;-33,3;-29,88;?
1,3644E+12;3,0645783;3,990762;6,891896;0,36957347;-1,0277808;-0,028405234;12,42;-33,42;-29,699999;?
1,3644E+12;3,7728362;3,445948;6,2244987;0,0729984;-0,3753767;-0,06505715;13,259999;-33,42;-29,46;?
1,3644E+12;3,6502533;3,13268;5,47538;-0,040317107;0,87781334;-0,204029;14,219999;-33,54;-29,22;?
1,3644E+12;2,547005;5,3800373;4,0588636;0,3463606;1,7345519;-0,38423425;15,719999;-33,6;-28,859999;?
1,3644E+12;3,5140498;10,160779;3,8954194;0,9068295;2,200642;-0,5665775;16,56;-33,48;-28,56;?
1,3644E+12;6,374323;19,014006;8,7034025;1,568702;2,6868908;-1,0137309;17,82;-33,6;-27,779999;?
1,3644E+12;9,316318;19,463476;13,988097;1,0705414;3,4642167;-2,160325;18,48;-33,719997;-27,24;?
1,3644E+12;10,56939;19,517958;10,242501;1,1169671;3,8151588;-2,2427917;19,199999;-33,899998;-26,699999;?
1,3644E+12;2,1247742;18,687117;0,313268;-1,4468343;2,9776626;-1,3014483;21,3;-34,079998;-25,5;?
1,3644E+12;-2,9556155;10,18802;2,1656353;-2,4853053;2,4459045;1,0852021;22,32;-34,14;-25,019999;?
1,3644E+12;-2,4516625;1,9885708;2,3018389;-1,6313156;2,182927;3,0980031;23,34;-34,079998;-24,539999;?
1,3644E+12;-2,4516625;1,9885708;2,3018389;-1,5952746;1,0784826;2,7229319;23,34;-34,079998;-24,539999;?
1,3644E+12;-1,2258313;5,597963;2,3018389;-1,7650951;0,5015204;2,651766;25,14;-34,44;-23,82;?
1,3644E+12;0,19068487;4,8352237;2,5333846;-2,112983;-0,4016439;2,8845057;25,74;-34,5;-23,58;?
1,3644E+12;1,253072;3,6093922;3,0645783;-2,5970936;-0,81061816;3,0836477;26,34;-34,68;-23,46;?
1,3644E+12;2,0294318;2,982856;2,901134;-2,5573874;-0,34513888;3,118467;26,58;-34,86;-23,34;?
1,3644E+12;2,4516625;3,5004294;1,5118586;-2,4669793;0,398895;3,087313;26,519999;-35,16;-23,58;?
1,3644E+12;1,4573772;4,671779;-0,10896278;-2,4193318;1,0057896;2,9987376;26,16;-35,34;-23,82;?
1,3644E+12;-0,095342435;7,9679036;-4,767122;-2,4077253;1,2809844;2,792265;25,08;-35,399998;-24,779999;?
1,3644E+12;-0,58567494;12,231072;-7,8998017;-2,4666739;0,9401216;2,3057108;24,24;-35,28;-25,56;?
1,3644E+12;-1,0760075;17,99248;-10,051817;-2,5143213;0,4810564;1,8713857;23,22;-35,04;-26,58;?
1,3644E+12;-1,607201;19,327274;-9,479762;-1,5625933;-2,6868908;-0,111177474;21,84;-34,86;-27,66;?
1,3644E+12;0,7082581;17,692831;-4,739881;-0,22174409;-5,266269;-1,1881329;18,66;-34,68;-29,82;?
1,3644E+12;1,7434045;12,9529505;-3,255263;0,6560693;-5,4932055;-2,3472497;16,8;-34,38;-30,9;?
1,3644E+12;0,7354988;7,327747;-0,2860273;1,382999;-3,2100968;-2,5445592;14,88;-34,14;-31,92;?
1,3644E+12;0,7354988;7,327747;-0,2860273;2,1401663;0,1160644;-2,659402;13,32;-33,96;-32,94;?
1,3644E+12;0,7354988;7,327747;-0,2860273;2,814867;2,607173;-2,7382035;13,32;-33,96;-32,94;?
1,3644E+12;-1,7570249;3,3506055;6,1563973;3,3793066;3,6282341;-3,1202996;12,36;-34,14;-33,6;?
1,3644E+12;-6,7284517;14,124301;7,981524;2,4859161;2,547919;-3,4370334;11,759999;-34,26;-34,02;?
1,3644E+12;-12,190211;13,34794;15,023244;-0,20189096;-5,0481906;-3,032335;12;-34,5;-33,78;?
1,3644E+12;-6,2517395;13,361561;9,152874;0,75716746;-8,523403;-2,8545732;12,42;-34,68;-33,6;?
1,3644E+12;18,578154;19,477097;9,970095;0,9602802;-4,824919;-3,2314773;12,48;-34,98;-33,48;?
1,3644E+12;16,644066;19,477097;8,253931;2,617863;6,4934974;-4,7171016;13,08;-35,34;-32,7;?
1,3644E+12;11,495573;15,309271;4,8352237;1,7592919;9,727418;-3,84051;13,92;-35,579998;-31,98;?
1,3644E+12;4,399372;10,978001;1,1168685;0,94989544;9,414655;-3,4926221;15,179999;-36;-30,96;?
1,3644E+12;-8,21307;3,5412905;4,1814466;0,81245077;6,1926465;0,112399206;18,48;-36,42;-27,84;?
1,3644E+12;-8,21307;3,5412905;4,1814466;0,36285394;1,8060231;0,070249505;18,48;-36,42;-27,84;?
1,3644E+12;-3,255263;8,240311;8,117727;-0,09865474;-2,1361957;-0,35063666;22,74;-37,2;-24,119999;?
1,3644E+12;2,070293;8,090487;7,8589406;-0,16707164;-3,071125;-0,25961772;25,14;-37,5;-22,199999;?
1,3644E+12;7,246025;8,580819;8,185829;-0,40225476;-2,0912971;-0,691194;27,48;-37,559998;-20,46;?
1,3644E+12;7,3958488;7,8317;9,193735;-0,5891795;-0,30573806;-1,2495248;30,72;-37,2;-17,76;?
1,3644E+12;6,1291566;6,7965536;9,547864;-0,7837401;0,8594874;-1,1032226;31,98;-36,899998;-16,8;?
1,3644E+12;5,2574544;4,263169;8,853226;-1,071763;1,3393221;-0,001221731;34,32;-36,059998;-15,179999;?
1,3644E+12;6,0201936;4,1542063;8,417375;-1,1597277;1,459968;0,36102137;36,059998;-35,579998;-14,219999;?
1,3644E+12;8,008764;6,701211;8,567199;-1,3921618;1,8295414;0,8151997;37,62;-35,16;-13,32;?
1,3644E+12;8,5944395;10,746454;8,60806;-1,9208658;3,035084;1,2238685;38,94;-34,739998;-12,66;?
1,3644E+12;9,370799;18,700737;7,7772183;-2,322204;3,8114936;1,3368785;40,68;-33,899998;-11,58;?
1,3644E+12;9,547864;19,422615;6,428804;-2,6450465;3,658472;1,534188;40,98;-33,66;-11,46;?
1,3644E+12;5,7886477;19,517958;-2,4108016;-2,7302623;3,054021;1,9327776;41,46;-33,18;-12,059999;?
1,3644E+12;3,5821514;19,517958;-2,819412;-3,7357464;2,3765712;3,40985;41,7;-33,059998;-12,42;?
1,3644E+12;0,21792556;19,517958;-1,9749504;-3,8988473;1,5503759;3,7604864;41,579998;-32,82;-12,78;?
1,3644E+12;-0,58567494;18,224026;-1,2803127;-3,642284;-1,1963795;4,6743407;40,98;-32,88;-13,74;?
1,3644E+12;0,54481393;15,731502;-0,9670447;-3,2473598;-1,8903224;5,168836;40,44;-33,18;-14,219999;?
1,3644E+12;4,1269655;12,871228;-0,19068487;-2,9675834;-1,488984;5,3863044;38,28;-33,66;-15,599999;?
1,3644E+12;4,5900574;13,0619135;-0,42223078;-2,896723;-0,659429;5,331021;36,96;-33,96;-16,68;?
1,3644E+12;2,3699405;12,980191;-1,6889231;-2,796541;0,1591304;4,9971833;33,48;-34,68;-18,539999;?
1,3644E+12;0,38136974;12,762266;-3,0237172;-2,5647178;1,4648548;4,4180827;31,5;-34,8;-19,619999;?
1,3644E+12;-0,7899802;13,184497;-4,399372;-2,424524;1,7846428;3,839288;29,34;-35,04;-20,88;?
1,3644E+12;-7,0280995;12,067628;-8,866846;-2,1459696;1,6881261;2,83808;25,26;-35,46;-23,64;?
1,3644E+12;-11,100583;9,997335;-8,444615;-1,6872098;0,97310835;1,6383406;23,22;-35,52;-25,14;?
1,3644E+12;-11,604536;7,246025;-7,177923;-0,70463306;-1,138042;-0,079107046;21,18;-35,46;-26,58;?
1,3644E+12;-8,471856;6,26536;-3,255263;-0,47403142;-1,5479325;-0,63591075;18,779999;-35,219997;-28,08;?
1,3644E+12;-6,67397;10,841797;-2,8875136;0,070554934;-1,6062702;-1,954158;16,74;-34,92;-29,46;?
1,3644E+12;-5,829509;14,818938;-1,9885708;0,66431594;-1,750129;-2,9907963;14,82;-34,68;-30,48;?
1,3644E+12;-4,903325;17,583868;-1,0896279;1,9113973;-2,654515;-4,061643;13,0199995;-34,38;-31,619999;?
1,3644E+12;-0,27240697;18,115063;0,9670447;2,928488;-2,2156084;-4,355469;10,139999;-33,66;-33,42;?
1,3644E+12;3,2961242;14,587393;2,819412;4,154189;0,22357668;-4,2708645;8,82;-33,36;-34,02;?
1,3644E+12;3,759216;13,770171;3,8681788;4,8252244;2,1496348;-4,28186;8,82;-33,42;-34,26;?
1,3644E+12;3,9499009;14,001718;4,4810944;5,0833154;3,1151073;-4,30996;9,179999;-33,66;-34,02;?
1,3644E+12;4,0861044;14,628253;4,0861044;5,4290648;4,7601676;-4,2971315;10,0199995;-34,079998;-33,6;?
1,3644E+12;3,8681788;15,200308;2,5333846;5,2455;5,3746977;-3,762319;11,219999;-34,38;-32,76;?
1,3644E+12;0,32688835;14,955142;1,1849703;4,7030516;5,191133;-3,4810157;14,46;-35,16;-29,22;?
1,3644E+12;-2,2609777;14,88704;2,2473574;4,488943;4,9690833;-3,526525;16,32;-35,52;-26,88;?
1,3644E+12;-5,284695;17,161638;7,559293;3,969097;2,7528641;-3,1187725;20,52;-36,059998;-21,3;?
1,3644E+12;-5,0259085;18,01972;10,106298;3,4910948;0,3631594;-2,538145;22,8;-36,3;-18,359999;?
1,3644E+12;-5,0259085;18,01972;10,106298;2,7437012;-1,7357736;-2,1728477;22,8;-36,3;-18,359999;?
1,3644E+12;-1,8659877;14,437569;9,697687;1,7269161;-2,8793132;-1,806634;25,199999;-36,48;-15,48;?
1,3644E+12;1,2666923;9,602345;10,18802;1,0228939;-2,9816332;-1,3469579;30,359999;-35,94;-9,36;?
1,3644E+12;2,152015;8,880466;10,351464;0,47800204;-2,4801128;-0,9388999;33,059998;-35,52;-6,48;?
1,3644E+12;3,7864566;8,444615;10,378705;-0,010690142;-1,6881261;-0,5534439;35,64;-34,92;-3,9599998;?
1,3644E+12;5,243834;8,281172;9,507003;-0,49449542;-0,5626069;-0,24404067;38,1;-34,14;-1,4399999;?
1,3644E+12;5,243834;8,281172;9,507003;-0,85062987;0,68661255;-0,014966198;40,32;-33,3;0,96;?
1,3644E+12;4,9986677;8,458236;8,512717;-1,2644911;2,0228803;0,33383787;42,12;-32,28;3,12;?
1,3644E+12;3,9635212;9,125633;6,932757;-1,4920384;2,5977044;0,5558874;43,68;-31,32;5,16;?
1,3644E+12;2,6014864;13,865514;5,8976107;-1,6688838;3,0772338;0,64904433;45,78;-29,64;8,34;?
1,3644E+12;2,6014864;13,865514;5,8976107;-2,2293527;2,996294;0,7867944;45,78;-29,64;8,34;?
1,3644E+12;1,5527196;12,5579605;4,385752;-2,5787675;2,4572055;0,9954049;46,86;-28,5;9,84;?
1,3644E+12;2,315459;14,996003;4,426613;-2,9000828;2,5259278;0,9440922;47,1;-28,08;10,32;?
1,3644E+12;2,6014864;17,22974;4,6445384;-3,150843;2,8561006;0,7654142;47,16;-28,019999;10,62;?
1,3644E+12;2,9964764;19,381754;4,372132;-3,4235942;2,8780916;0,5864306;47,16;-28,08;10,74;?
1,3644E+12;3,1871614;19,517958;1,525479;-3,6685512;2,5793786;0,5369505;46,62;-28,619999;10,679999;?
1,3644E+12;1,920469;19,517958;-0,19068487;-4,057367;1,9336939;0,75747293;46,079998;-29,099998;10,44;?
1,3644E+12;0,12258313;19,354513;-1,3756552;-4,4186935;1,006095;1,2299771;44,579998;-30,599998;10,139999;?
1,3644E+12;0,6401563;18,768839;-1,5390993;-4,718934;-0,056199603;1,829236;43,86;-31,5;9,9;?
1,3644E+12;1,5799603;18,087822;-1,4165162;-5,0148983;-0,8417723;2,7406468;42,899998;-32,52;9,3;?
1,3644E+12;2,9964764;18,169544;-2,3426998;-5,1208835;-0,63499445;3,3469307;40,739998;-34,559998;7,3199997;?
1,3644E+12;3,4187074;17,829035;-1,7570249;-5,1740284;0,20066923;3,80172;39,54;-35,52;5,8799996;?
1,3644E+12;2,6968288;16,344418;-0,980665;-5,1618114;1,5268577;3,9284744;36,54;-37,079998;2,34;?
1,3644E+12;2,0566726;15,799603;-1,0351465;-5,002681;1,9569068;3,633121;34,92;-37,8;0,12;?
1,3644E+12;0,7218784;14,124301;-1,2666923;-4,7064114;2,0332649;3,2696562;33,3;-38,219997;-2,1;?
1,3644E+12;-0,3405087;8,417375;-0,313268;-3,2058208;-0,32834008;2,3735168;26,699999;-38,76;-12,36;?
1,3644E+12;-0,3405087;8,417375;-0,313268;-3,2058208;-0,32834008;2,3735168;26,699999;-38,76;-12,36;?
1,3644E+12;-0,3405087;8,417375;-0,313268;-3,2058208;-0,32834008;2,3735168;26,699999;-38,76;-12,36;?
1,3644E+12;0,35412905;7,763598;-0,44947147;-2,5735753;-0,52748215;2,0912971;25,14;-38,579998;-14,7;?
1,3644E+12;0,3949901;6,5241466;-0,5992953;-1,924531;-0,28221974;1,7660115;21,9;-37,8;-19,92;?
1,3644E+12;-0,40861043;5,6252036;-0,61291564;-0,9969321;0,06780604;1,3283265;20,16;-37,32;-22,26;?
1,3644E+12;-1,6344417;5,0803895;-1,0079057;-0,6954701;0,065973446;1,1869112;18,539999;-36,6;-24,359999;?
1,3644E+12;-2,5197644;5,7750273;-0,9670447;0,30726522;-0,48808134;0,5919284;15,48;-35,1;-27,9;?
1,3644E+12;-2,2745981;6,0201936;-0,43585113;1,102001;-1,0598512;0,22235495;14,28;-34,38;-29,519999;?
1,3644E+12;-1,0079057;6,1563973;0,50395286;1,949271;-1,3246613;-0,05497787;13,259999;-33,66;-30,72;?
1,3644E+12;-0,2860273;6,4424243;0,9670447;2,7974575;-1,0082331;-0,33933565;12,24;-33,059998;-31,8;?
1,3644E+12;1,0623871;8,962189;1,7978859;3,5851681;-0,32559118;-0,7079928;11,4;-32,579998;-32,399998;?
1,3644E+12;1,3756552;11,168685;1,96133;4,2916336;0,40133846;-1,03786;10,62;-32,399998;-32,88;?
1,3644E+12;1,4165162;12,312795;1,6616824;5,1477613;1,3515394;-1,4520267;10,0199995;-32,52;-32,94;?
1,3644E+12;0,51757324;13,579487;1,5799603;5,4874024;1,9385809;-1,5656476;9,24;-32,88;-32,04;?
1,3644E+12;-0,50395286;13,824653;1,7978859;5,6779923;2,214081;-1,4434745;9,3;-33,54;-30,9;?
1,3644E+12;-0,89894295;13,919995;2,5197644;5,5784216;1,7244726;-1,1899655;9,3;-34,92;-27,96;?
1,3644E+12;-0,35412905;14,028958;2,7649305;5,2849007;1,4804319;-1,1609493;9,54;-35,88;-26,16;?
1,3644E+12;-0,05448139;14,137921;3,4731886;5,0512447;1,7996091;-1,1801916;10,08;-36,78;-24,06;?
1,3644E+12;-0,55843425;13,838273;4,276789;4,297437;2,0540345;-1,0231993;10,559999;-37,62;-21,6;?
1,3644E+12;-1,8115063;13,116395;5,134871;3,8411207;1,7935003;-0,79168135;11,4;-38,52;-18,84;?
1,3644E+12;-2,5742457;12,884849;5,7477865;3,426954;1,1209377;-0,61178154;12,179999;-39,3;-15,96;?
1,3644E+12;-3,5549107;13,892755;7,5865335;2,763249;-0,17867808;-0,34513888;13,559999;-40,559998;-9,48;?
1,3644E+12;-3,445948;13,538626;8,281172;2,221717;-0,8313876;-0,21655174;14,5199995;-41,04;-6,06;?
1,3644E+12;-3,13268;12,857608;8,512717;1,9123137;-1,0296134;-0,12767084;15,54;-41,46;-3;?
1,3644E+12;-3,13268;12,857608;8,512717;1,0525209;-0,8723156;0,079107046;15,54;-41,46;-3;?
1,3644E+12;-0,43585113;9,833891;8,3765135;0,6936375;0,1020145;0,16310102;16,44;-41,64;0,12;?
1,3644E+12;1,0760075;10,446807;7,84532;0,42821655;1,5479325;0,20616703;18,06;-41,34;5,8199997;?
1,3644E+12;0,8036005;10,637491;7,43671;0,12614368;2,9055805;0,2574797;18,66;-41,16;8,58;?
1,3644E+12;-0,8580819;10,664732;6,5922484;-0,19242255;3,5069773;0,27855456;18,96;-40,739998;10,8;?
1,3644E+12;-1,7025435;10,909899;5,6660647;-0,50488013;3,1597004;0,2929099;19,199999;-40,379997;13,0199995;?
1,3644E+12;-0,19068487;14,641873;5,7886477;-0,8151997;2,6190848;0,13744467;19,199999;-39,66;16,68;?
1,3644E+12;0,2860273;14,9006605;5,1484914;-1,2174544;2,5335636;-0,012522738;18,96;-39,239998;18,24;?
1,3644E+12;0,27240697;12,653303;3,568531;-1,6074919;2,2962425;-0,029321533;18,66;-38,76;19,32;?
1,3644E+12;0,27240697;12,190211;2,6832085;-1,772731;1,9327776;0,035124753;18,119999;-38,34;20,039999;?
1,3644E+12;1,4437568;14,2877445;3,3233647;-1,7608191;1,7742581;0,07452556;17,16;-38,1;20,88;?
1,3644E+12;1,8115063;15,077724;3,636633;-1,7296649;1,9486601;-0,09743301;16,68;-37,98;21;?
1,3643E+12;3,5140498;6,4832854;4,0452433;0,52015173;0,9056077;0,044898596;-5,58;-41,04;-1,26;?
1,3643E+12;2,9964764;7,409469;4,3312707;0,5821546;1,2479976;-0,090713486;-5,4;-41,46;-0,29999998;?
13232,3643E+12;23232,9964764;73232,409469;43232,3312707;132132112,5821546;1323232,2479976;-31321321,090713486;-5312321321,4;-41312321321,46;-0,29999998;?
